"instance_id","group","seed","env_id","algorithm","output_algorithm","migd","mhv","art","nigd"
"P9_H_01","Large-H","6","5","CBT","CBT","0.06549636","0.69946364","3.65772","-0.06370975"
"P9_H_01","Large-H","6","6","CBT","CBT","0.06567364","0.69673636","3.66762","-0.06353465"
"P9_H_01","Large-H","6","7","CBT","CBT","0.06585091","0.69400909","3.67752","-0.06335956"
"P9_H_01","Large-H","6","8","CBT","CBT","0.06602818","0.69128182","3.68742","-0.06318447"
"P9_H_01","Large-H","6","9","CBT","CBT","0.06620545","0.68855455","3.69732","-0.06300938"
"P9_H_01","Large-H","6","10","CBT","CBT","0.06638273","0.68582727","3.70722","-0.06283429"
"P9_H_01","Large-H","6","1","SMT-DLB","SMT-DLB","0.04784291","0.80437273","3.40880727","-0.08337196"
"P9_H_01","Large-H","6","2","SMT-DLB","SMT-DLB","0.04797382","0.80164545","3.41813455","-0.08314533"
"P9_H_01","Large-H","6","3","SMT-DLB","SMT-DLB","0.04810473","0.79891818","3.42746182","-0.08291869"
"P9_H_01","Large-H","6","4","SMT-DLB","SMT-DLB","0.04823564","0.79619091","3.43678909","-0.08269205"
"P9_H_01","Large-H","6","5","SMT-DLB","SMT-DLB","0.04836655","0.79346364","3.44611636","-0.08246542"
"P9_H_01","Large-H","6","6","SMT-DLB","SMT-DLB","0.04849745","0.79073636","3.45544364","-0.08223878"
"P9_H_01","Large-H","6","7","SMT-DLB","SMT-DLB","0.04862836","0.78800909","3.46477091","-0.08201215"
"P9_H_01","Large-H","6","8","SMT-DLB","SMT-DLB","0.04875927","0.78528182","3.47409818","-0.08178551"
"P9_H_01","Large-H","6","9","SMT-DLB","SMT-DLB","0.04889018","0.78255455","3.48342545","-0.08155887"
"P9_H_01","Large-H","6","10","SMT-DLB","SMT-DLB","0.04902109","0.77982727","3.49275273","-0.08133224"
"P9_H_01","Large-H","7","1","CI-DMOEA","CI-DMOEA","0.0532677","0.77810606","4.19745455","-0.07064279"
"P9_H_01","Large-H","7","2","CI-DMOEA","CI-DMOEA","0.05341306","0.77537879","4.20890909","-0.07045024"
"P9_H_01","Large-H","7","3","CI-DMOEA","CI-DMOEA","0.05355842","0.77265152","4.22036364","-0.0702577"
"P9_H_01","Large-H","7","4","CI-DMOEA","CI-DMOEA","0.05370379","0.76992424","4.23181818","-0.07006515"
"P9_H_01","Large-H","7","5","CI-DMOEA","CI-DMOEA","0.05384915","0.76719697","4.24327273","-0.06987261"
"P9_H_01","Large-H","7","6","CI-DMOEA","CI-DMOEA","0.05399452","0.7644697","4.25472727","-0.06968006"
"P9_H_01","Large-H","7","7","CI-DMOEA","CI-DMOEA","0.05413988","0.76174242","4.26618182","-0.06948752"
"P9_H_01","Large-H","7","8","CI-DMOEA","CI-DMOEA","0.05428524","0.75901515","4.27763636","-0.06929497"
"P9_H_01","Large-H","7","9","CI-DMOEA","CI-DMOEA","0.05443061","0.75628788","4.28909091","-0.06910242"
"P9_H_01","Large-H","7","10","CI-DMOEA","CI-DMOEA","0.05457597","0.75356061","4.30054545","-0.06890988"
"P9_H_01","Large-H","7","1","DG-DMOEA","DG-DMOEA","0.05206842","0.78560606","5.29678788","-0.05343236"
"P9_H_01","Large-H","7","2","DG-DMOEA","DG-DMOEA","0.05221052","0.78287879","5.31124242","-0.05328673"
"P9_H_01","Large-H","7","3","DG-DMOEA","DG-DMOEA","0.05235261","0.78015152","5.32569697","-0.05314109"
"P9_H_01","Large-H","7","4","DG-DMOEA","DG-DMOEA","0.0524947","0.77742424","5.34015152","-0.05299545"
"P9_H_01","Large-H","7","5","DG-DMOEA","DG-DMOEA","0.05263679","0.77469697","5.35460606","-0.05284982"
"P9_H_01","Large-H","7","6","DG-DMOEA","DG-DMOEA","0.05277888","0.7719697","5.36906061","-0.05270418"
"P9_H_01","Large-H","7","7","DG-DMOEA","DG-DMOEA","0.05292097","0.76924242","5.38351515","-0.05255855"
"P9_H_01","Large-H","7","8","DG-DMOEA","DG-DMOEA","0.05306306","0.76651515","5.3979697","-0.05241291"
"P9_H_01","Large-H","7","9","DG-DMOEA","DG-DMOEA","0.05320515","0.76378788","5.41242424","-0.05226727"
"P9_H_01","Large-H","7","10","DG-DMOEA","DG-DMOEA","0.05334724","0.76106061","5.42687879","-0.05212164"
"P9_H_01","Large-H","7","1","SET","SET","0.0631617","0.71800606","3.21804848","-0.03161915"
"P9_H_01","Large-H","7","2","SET","SET","0.06333406","0.71527879","3.2268303","-0.03153297"
"P9_H_01","Large-H","7","3","SET","SET","0.06350642","0.71255152","3.23561212","-0.03144679"
"P9_H_01","Large-H","7","4","SET","SET","0.06367879","0.70982424","3.24439394","-0.03136061"
"P9_H_01","Large-H","7","5","SET","SET","0.06385115","0.70709697","3.25317576","-0.03127442"
"P9_H_01","Large-H","7","6","SET","SET","0.06402352","0.7043697","3.26195758","-0.03118824"
"P9_H_01","Large-H","7","7","SET","SET","0.06419588","0.70164242","3.27073939","-0.03110206"
"P9_H_01","Large-H","7","8","SET","SET","0.06436824","0.69891515","3.27952121","-0.03101588"
"P9_H_01","Large-H","7","9","SET","SET","0.06454061","0.69618788","3.28830303","-0.0309297"
"P9_H_01","Large-H","7","10","SET","SET","0.06471297","0.69346061","3.29708485","-0.03084352"
"P9_H_01","Large-H","7","1","KTS-DMOEA","KTS-DMOEA","0.06056327","0.73630606","3.69775758","-0.03161915"
"P9_H_01","Large-H","7","2","KTS-DMOEA","KTS-DMOEA","0.06072855","0.73357879","3.70784848","-0.03153297"
"P9_H_01","Large-H","7","3","KTS-DMOEA","KTS-DMOEA","0.06089382","0.73085152","3.71793939","-0.03144679"
"P9_H_01","Large-H","7","4","KTS-DMOEA","KTS-DMOEA","0.06105909","0.72812424","3.7280303","-0.03136061"
"P9_H_01","Large-H","7","5","KTS-DMOEA","KTS-DMOEA","0.06122436","0.72539697","3.73812121","-0.03127442"
"P9_H_01","Large-H","7","6","KTS-DMOEA","KTS-DMOEA","0.06138964","0.7226697","3.74821212","-0.03118824"
"P9_H_01","Large-H","7","7","KTS-DMOEA","KTS-DMOEA","0.06155491","0.71994242","3.75830303","-0.03110206"
"P9_H_01","Large-H","7","8","KTS-DMOEA","KTS-DMOEA","0.06172018","0.71721515","3.76839394","-0.03101588"
"P9_H_01","Large-H","7","9","KTS-DMOEA","KTS-DMOEA","0.06188545","0.71448788","3.77848485","-0.0309297"
"P9_H_01","Large-H","7","10","KTS-DMOEA","KTS-DMOEA","0.06205073","0.71176061","3.78857576","-0.03084352"
"P9_H_01","Large-H","7","1","CBT","CBT","0.06496061","0.70770606","3.6278","-0.06423891"
"P9_H_01","Large-H","7","2","CBT","CBT","0.06513788","0.70497879","3.6377","-0.06406382"
"P9_H_01","Large-H","7","3","CBT","CBT","0.06531515","0.70225152","3.6476","-0.06388873"
"P9_H_01","Large-H","7","4","CBT","CBT","0.06549242","0.69952424","3.6575","-0.06371364"
"P9_H_01","Large-H","7","5","CBT","CBT","0.0656697","0.69679697","3.6674","-0.06353855"
"P9_H_01","Large-H","7","6","CBT","CBT","0.06584697","0.6940697","3.6773","-0.06336345"
"P9_H_01","Large-H","7","7","CBT","CBT","0.06602424","0.69134242","3.6872","-0.06318836"
"P9_H_01","Large-H","7","8","CBT","CBT","0.06620152","0.68861515","3.6971","-0.06301327"
"P9_H_01","Large-H","7","9","CBT","CBT","0.06637879","0.68588788","3.707","-0.06283818"
"P9_H_01","Large-H","7","10","CBT","CBT","0.06655606","0.68316061","3.7169","-0.06266309"
"P9_H_01","Large-H","7","1","SMT-DLB","SMT-DLB","0.04797091","0.80170606","3.41792727","-0.08315036"
"P9_H_01","Large-H","7","2","SMT-DLB","SMT-DLB","0.04810182","0.79897879","3.42725455","-0.08292373"
"P9_H_01","Large-H","7","3","SMT-DLB","SMT-DLB","0.04823273","0.79625152","3.43658182","-0.08269709"
"P9_H_01","Large-H","7","4","SMT-DLB","SMT-DLB","0.04836364","0.79352424","3.44590909","-0.08247045"
"P9_H_01","Large-H","7","5","SMT-DLB","SMT-DLB","0.04849455","0.79079697","3.45523636","-0.08224382"
"P9_H_01","Large-H","7","6","SMT-DLB","SMT-DLB","0.04862545","0.7880697","3.46456364","-0.08201718"
"P9_H_01","Large-H","7","7","SMT-DLB","SMT-DLB","0.04875636","0.78534242","3.47389091","-0.08179055"
"P9_H_01","Large-H","7","8","SMT-DLB","SMT-DLB","0.04888727","0.78261515","3.48321818","-0.08156391"
"P9_H_01","Large-H","7","9","SMT-DLB","SMT-DLB","0.04901818","0.77988788","3.49254545","-0.08133727"
"P9_H_01","Large-H","7","10","SMT-DLB","SMT-DLB","0.04914909","0.77716061","3.50187273","-0.08111064"
"P9_H_01","Large-H","8","1","CI-DMOEA","CI-DMOEA","0.05340983","0.77543939","4.20865455","-0.07045452"
"P9_H_01","Large-H","8","2","CI-DMOEA","CI-DMOEA","0.05355519","0.77271212","4.22010909","-0.07026198"
"P9_H_01","Large-H","8","3","CI-DMOEA","CI-DMOEA","0.05370056","0.76998485","4.23156364","-0.07006943"
"P9_H_01","Large-H","8","4","CI-DMOEA","CI-DMOEA","0.05384592","0.76725758","4.24301818","-0.06987688"
"P9_H_01","Large-H","8","5","CI-DMOEA","CI-DMOEA","0.05399128","0.7645303","4.25447273","-0.06968434"
"P9_H_01","Large-H","8","6","CI-DMOEA","CI-DMOEA","0.05413665","0.76180303","4.26592727","-0.06949179"
"P9_H_01","Large-H","8","7","CI-DMOEA","CI-DMOEA","0.05428201","0.75907576","4.27738182","-0.06929925"
"P9_H_01","Large-H","8","8","CI-DMOEA","CI-DMOEA","0.05442738","0.75634848","4.28883636","-0.0691067"
"P9_H_01","Large-H","8","9","CI-DMOEA","CI-DMOEA","0.05457274","0.75362121","4.30029091","-0.06891416"
"P9_H_01","Large-H","8","10","CI-DMOEA","CI-DMOEA","0.0547181","0.75089394","4.31174545","-0.06872161"
"P9_H_01","Large-H","8","1","DG-DMOEA","DG-DMOEA","0.05220736","0.78293939","5.31092121","-0.05328996"
"P9_H_01","Large-H","8","2","DG-DMOEA","DG-DMOEA","0.05234945","0.78021212","5.32537576","-0.05314433"
"P9_H_01","Large-H","8","3","DG-DMOEA","DG-DMOEA","0.05249154","0.77748485","5.3398303","-0.05299869"
"P9_H_01","Large-H","8","4","DG-DMOEA","DG-DMOEA","0.05263363","0.77475758","5.35428485","-0.05285305"
"P9_H_01","Large-H","8","5","DG-DMOEA","DG-DMOEA","0.05277572","0.7720303","5.36873939","-0.05270742"
"P9_H_01","Large-H","8","6","DG-DMOEA","DG-DMOEA","0.05291781","0.76930303","5.38319394","-0.05256178"
"P9_H_01","Large-H","8","7","DG-DMOEA","DG-DMOEA","0.0530599","0.76657576","5.39764848","-0.05241615"
"P9_H_01","Large-H","8","8","DG-DMOEA","DG-DMOEA","0.05320199","0.76384848","5.41210303","-0.05227051"
"P9_H_01","Large-H","8","9","DG-DMOEA","DG-DMOEA","0.05334408","0.76112121","5.42655758","-0.05212487"
"P9_H_01","Large-H","8","10","DG-DMOEA","DG-DMOEA","0.05348618","0.75839394","5.44101212","-0.05197924"
"P9_H_01","Large-H","8","1","SET","SET","0.06333023","0.71533939","3.22663515","-0.03153488"
"P9_H_01","Large-H","8","2","SET","SET","0.06350259","0.71261212","3.23541697","-0.0314487"
"P9_H_01","Large-H","8","3","SET","SET","0.06367496","0.70988485","3.24419879","-0.03136252"
"P9_H_01","Large-H","8","4","SET","SET","0.06384732","0.70715758","3.25298061","-0.03127634"
"P9_H_01","Large-H","8","5","SET","SET","0.06401968","0.7044303","3.26176242","-0.03119016"
"P9_H_01","Large-H","8","6","SET","SET","0.06419205","0.70170303","3.27054424","-0.03110398"
"P9_H_01","Large-H","8","7","SET","SET","0.06436441","0.69897576","3.27932606","-0.03101779"
"P9_H_01","Large-H","8","8","SET","SET","0.06453678","0.69624848","3.28810788","-0.03093161"
"P9_H_01","Large-H","8","9","SET","SET","0.06470914","0.69352121","3.2968897","-0.03084543"
"P9_H_01","Large-H","8","10","SET","SET","0.0648815","0.69079394","3.30567152","-0.03075925"
"P9_H_01","Large-H","8","1","KTS-DMOEA","KTS-DMOEA","0.06072487","0.73363939","3.70762424","-0.03153488"
"P9_H_01","Large-H","8","2","KTS-DMOEA","KTS-DMOEA","0.06089015","0.73091212","3.71771515","-0.0314487"
"P9_H_01","Large-H","8","3","KTS-DMOEA","KTS-DMOEA","0.06105542","0.72818485","3.72780606","-0.03136252"
"P9_H_01","Large-H","8","4","KTS-DMOEA","KTS-DMOEA","0.06122069","0.72545758","3.73789697","-0.03127634"
"P9_H_01","Large-H","8","5","KTS-DMOEA","KTS-DMOEA","0.06138596","0.7227303","3.74798788","-0.03119016"
"P9_H_01","Large-H","8","6","KTS-DMOEA","KTS-DMOEA","0.06155124","0.72000303","3.75807879","-0.03110398"
"P9_H_01","Large-H","8","7","KTS-DMOEA","KTS-DMOEA","0.06171651","0.71727576","3.7681697","-0.03101779"
"P9_H_01","Large-H","8","8","KTS-DMOEA","KTS-DMOEA","0.06188178","0.71454848","3.77826061","-0.03093161"
"P9_H_01","Large-H","8","9","KTS-DMOEA","KTS-DMOEA","0.06204705","0.71182121","3.78835152","-0.03084543"
"P9_H_01","Large-H","8","10","KTS-DMOEA","KTS-DMOEA","0.06221233","0.70909394","3.79844242","-0.03075925"
"P9_H_01","Large-H","8","1","CBT","CBT","0.06513394","0.70503939","3.63748","-0.06406771"
"P9_H_01","Large-H","8","2","CBT","CBT","0.06531121","0.70231212","3.64738","-0.06389262"
"P9_H_01","Large-H","8","3","CBT","CBT","0.06548848","0.69958485","3.65728","-0.06371753"
"P9_H_01","Large-H","8","4","CBT","CBT","0.06566576","0.69685758","3.66718","-0.06354244"
"P9_H_01","Large-H","8","5","CBT","CBT","0.06584303","0.6941303","3.67708","-0.06336735"
"P9_H_01","Large-H","8","6","CBT","CBT","0.0660203","0.69140303","3.68698","-0.06319225"
"P9_H_01","Large-H","8","7","CBT","CBT","0.06619758","0.68867576","3.69688","-0.06301716"
"P9_H_01","Large-H","8","8","CBT","CBT","0.06637485","0.68594848","3.70678","-0.06284207"
"P9_H_01","Large-H","8","9","CBT","CBT","0.06655212","0.68322121","3.71668","-0.06266698"
"P9_H_01","Large-H","8","10","CBT","CBT","0.06672939","0.68049394","3.72658","-0.06249189"
"P9_H_01","Large-H","8","1","SMT-DLB","SMT-DLB","0.04809891","0.79903939","3.42704727","-0.08292876"
"P9_H_01","Large-H","8","2","SMT-DLB","SMT-DLB","0.04822982","0.79631212","3.43637455","-0.08270213"
"P9_H_01","Large-H","8","3","SMT-DLB","SMT-DLB","0.04836073","0.79358485","3.44570182","-0.08247549"
"P9_H_01","Large-H","8","4","SMT-DLB","SMT-DLB","0.04849164","0.79085758","3.45502909","-0.08224885"
"P9_H_01","Large-H","8","5","SMT-DLB","SMT-DLB","0.04862255","0.7881303","3.46435636","-0.08202222"
"P9_H_01","Large-H","8","6","SMT-DLB","SMT-DLB","0.04875345","0.78540303","3.47368364","-0.08179558"
"P9_H_01","Large-H","8","7","SMT-DLB","SMT-DLB","0.04888436","0.78267576","3.48301091","-0.08156895"
"P9_H_01","Large-H","8","8","SMT-DLB","SMT-DLB","0.04901527","0.77994848","3.49233818","-0.08134231"
"P9_H_01","Large-H","8","9","SMT-DLB","SMT-DLB","0.04914618","0.77722121","3.50166545","-0.08111567"
"P9_H_01","Large-H","8","10","SMT-DLB","SMT-DLB","0.04927709","0.77449394","3.51099273","-0.08088904"
"P9_M_01","Large-M","1","1","CI-DMOEA","CI-DMOEA","0.06687079","0.71860606","4.41543879","-0.04595059"
"P9_M_01","Large-M","1","2","CI-DMOEA","CI-DMOEA","0.06705624","0.71587879","4.42768424","-0.04582732"
"P9_M_01","Large-M","1","3","CI-DMOEA","CI-DMOEA","0.0672417","0.71315152","4.4399297","-0.04570405"
"P9_M_01","Large-M","1","4","CI-DMOEA","CI-DMOEA","0.06742715","0.71042424","4.45217515","-0.04558078"
"P9_M_01","Large-M","1","5","CI-DMOEA","CI-DMOEA","0.06761261","0.70769697","4.46442061","-0.0454575"
"P9_M_01","Large-M","1","6","CI-DMOEA","CI-DMOEA","0.06779806","0.7049697","4.47666606","-0.04533423"
"P9_M_01","Large-M","1","7","CI-DMOEA","CI-DMOEA","0.06798352","0.70224242","4.48891152","-0.04521096"
"P9_M_01","Large-M","1","8","CI-DMOEA","CI-DMOEA","0.06816897","0.69951515","4.50115697","-0.04508768"
"P9_M_01","Large-M","1","9","CI-DMOEA","CI-DMOEA","0.06835442","0.69678788","4.51340242","-0.04496441"
"P9_M_01","Large-M","1","10","CI-DMOEA","CI-DMOEA","0.06853988","0.69406061","4.52564788","-0.04484114"
"P9_M_01","Large-M","1","1","DG-DMOEA","DG-DMOEA","0.06667411","0.73120606","5.43816848","-0.02358526"
"P9_M_01","Large-M","1","2","DG-DMOEA","DG-DMOEA","0.06685902","0.72847879","5.4532503","-0.02352199"
"P9_M_01","Large-M","1","3","DG-DMOEA","DG-DMOEA","0.06704393","0.72575152","5.46833212","-0.02345872"
"P9_M_01","Large-M","1","4","DG-DMOEA","DG-DMOEA","0.06722884","0.72302424","5.48341394","-0.02339544"
"P9_M_01","Large-M","1","5","DG-DMOEA","DG-DMOEA","0.06741375","0.72029697","5.49849576","-0.02333217"
"P9_M_01","Large-M","1","6","DG-DMOEA","DG-DMOEA","0.06759865","0.7175697","5.51357758","-0.0232689"
"P9_M_01","Large-M","1","7","DG-DMOEA","DG-DMOEA","0.06778356","0.71484242","5.52865939","-0.02320562"
"P9_M_01","Large-M","1","8","DG-DMOEA","DG-DMOEA","0.06796847","0.71211515","5.54374121","-0.02314235"
"P9_M_01","Large-M","1","9","DG-DMOEA","DG-DMOEA","0.06815338","0.70938788","5.55882303","-0.02307908"
"P9_M_01","Large-M","1","10","DG-DMOEA","DG-DMOEA","0.06833829","0.70666061","5.57390485","-0.02301581"
"P9_M_01","Large-M","1","1","SET","SET","0.07955657","0.67190606","3.37304121","0.02114297"
"P9_M_01","Large-M","1","2","SET","SET","0.07977721","0.66917879","3.38239576","0.02120161"
"P9_M_01","Large-M","1","3","SET","SET","0.07999784","0.66645152","3.3917503","0.02126024"
"P9_M_01","Large-M","1","4","SET","SET","0.08021848","0.66372424","3.40110485","0.02131888"
"P9_M_01","Large-M","1","5","SET","SET","0.08043912","0.66099697","3.41045939","0.02137752"
"P9_M_01","Large-M","1","6","SET","SET","0.08065975","0.6582697","3.41981394","0.02143615"
"P9_M_01","Large-M","1","7","SET","SET","0.08088039","0.65554242","3.42916848","0.02149479"
"P9_M_01","Large-M","1","8","SET","SET","0.08110102","0.65281515","3.43852303","0.02155342"
"P9_M_01","Large-M","1","9","SET","SET","0.08132166","0.65008788","3.44787758","0.02161206"
"P9_M_01","Large-M","1","10","SET","SET","0.0815423","0.64736061","3.45723212","0.0216707"
"P9_M_01","Large-M","1","1","KTS-DMOEA","KTS-DMOEA","0.07296783","0.69700606","3.99257939","0.00835885"
"P9_M_01","Large-M","1","2","KTS-DMOEA","KTS-DMOEA","0.07317019","0.69427879","4.00365212","0.00838203"
"P9_M_01","Large-M","1","3","KTS-DMOEA","KTS-DMOEA","0.07337256","0.69155152","4.01472485","0.00840521"
"P9_M_01","Large-M","1","4","KTS-DMOEA","KTS-DMOEA","0.07357492","0.68882424","4.02579758","0.00842839"
"P9_M_01","Large-M","1","5","KTS-DMOEA","KTS-DMOEA","0.07377728","0.68609697","4.0368703","0.00845158"
"P9_M_01","Large-M","1","6","KTS-DMOEA","KTS-DMOEA","0.07397965","0.6833697","4.04794303","0.00847476"
"P9_M_01","Large-M","1","7","KTS-DMOEA","KTS-DMOEA","0.07418201","0.68064242","4.05901576","0.00849794"
"P9_M_01","Large-M","1","8","KTS-DMOEA","KTS-DMOEA","0.07438438","0.67791515","4.07008848","0.00852112"
"P9_M_01","Large-M","1","9","KTS-DMOEA","KTS-DMOEA","0.07458674","0.67518788","4.08116121","0.0085443"
"P9_M_01","Large-M","1","10","KTS-DMOEA","KTS-DMOEA","0.0747891","0.67246061","4.09223394","0.00856748"
"P9_M_01","Large-M","1","1","CBT","CBT","0.06785418","0.70060606","3.37304121","-0.04625558"
"P9_M_01","Large-M","1","2","CBT","CBT","0.06804236","0.69787879","3.38239576","-0.04613148"
"P9_M_01","Large-M","1","3","CBT","CBT","0.06823055","0.69515152","3.3917503","-0.04600739"
"P9_M_01","Large-M","1","4","CBT","CBT","0.06841873","0.69242424","3.40110485","-0.0458833"
"P9_M_01","Large-M","1","5","CBT","CBT","0.06860691","0.68969697","3.41045939","-0.04575921"
"P9_M_01","Large-M","1","6","CBT","CBT","0.06879509","0.6869697","3.41981394","-0.04563512"
"P9_M_01","Large-M","1","7","CBT","CBT","0.06898327","0.68424242","3.42916848","-0.04551103"
"P9_M_01","Large-M","1","8","CBT","CBT","0.06917145","0.68151515","3.43852303","-0.04538694"
"P9_M_01","Large-M","1","9","CBT","CBT","0.06935964","0.67878788","3.44787758","-0.04526285"
"P9_M_01","Large-M","1","10","CBT","CBT","0.06954782","0.67606061","3.45723212","-0.04513876"
"P9_M_01","Large-M","1","1","SMT-DLB","SMT-DLB","0.05920032","0.76170606","3.53038424","-0.06567275"
"P9_M_01","Large-M","1","2","SMT-DLB","SMT-DLB","0.0593645","0.75897879","3.54017515","-0.06549657"
"P9_M_01","Large-M","1","3","SMT-DLB","SMT-DLB","0.05952868","0.75625152","3.54996606","-0.06532039"
"P9_M_01","Large-M","1","4","SMT-DLB","SMT-DLB","0.05969286","0.75352424","3.55975697","-0.06514421"
"P9_M_01","Large-M","1","5","SMT-DLB","SMT-DLB","0.05985704","0.75079697","3.56954788","-0.06496802"
"P9_M_01","Large-M","1","6","SMT-DLB","SMT-DLB","0.06002122","0.7480697","3.57933879","-0.06479184"
"P9_M_01","Large-M","1","7","SMT-DLB","SMT-DLB","0.06018541","0.74534242","3.5891297","-0.06461566"
"P9_M_01","Large-M","1","8","SMT-DLB","SMT-DLB","0.06034959","0.74261515","3.59892061","-0.06443948"
"P9_M_01","Large-M","1","9","SMT-DLB","SMT-DLB","0.06051377","0.73988788","3.60871152","-0.0642633"
"P9_M_01","Large-M","1","10","SMT-DLB","SMT-DLB","0.06067795","0.73716061","3.61850242","-0.06408712"
"P9_M_01","Large-M","2","1","CI-DMOEA","CI-DMOEA","0.06705212","0.71593939","4.42741212","-0.04583006"
"P9_M_01","Large-M","2","2","CI-DMOEA","CI-DMOEA","0.06723758","0.71321212","4.43965758","-0.04570679"
"P9_M_01","Large-M","2","3","CI-DMOEA","CI-DMOEA","0.06742303","0.71048485","4.45190303","-0.04558352"
"P9_M_01","Large-M","2","4","CI-DMOEA","CI-DMOEA","0.06760848","0.70775758","4.46414848","-0.04546024"
"P9_M_01","Large-M","2","5","CI-DMOEA","CI-DMOEA","0.06779394","0.7050303","4.47639394","-0.04533697"
"P9_M_01","Large-M","2","6","CI-DMOEA","CI-DMOEA","0.06797939","0.70230303","4.48863939","-0.0452137"
"P9_M_01","Large-M","2","7","CI-DMOEA","CI-DMOEA","0.06816485","0.69957576","4.50088485","-0.04509042"
"P9_M_01","Large-M","2","8","CI-DMOEA","CI-DMOEA","0.0683503","0.69684848","4.5131303","-0.04496715"
"P9_M_01","Large-M","2","9","CI-DMOEA","CI-DMOEA","0.06853576","0.69412121","4.52537576","-0.04484388"
"P9_M_01","Large-M","2","10","CI-DMOEA","CI-DMOEA","0.06872121","0.69139394","4.53762121","-0.04472061"
"P9_M_01","Large-M","2","1","DG-DMOEA","DG-DMOEA","0.06685491","0.72853939","5.45291515","-0.02352339"
"P9_M_01","Large-M","2","2","DG-DMOEA","DG-DMOEA","0.06703982","0.72581212","5.46799697","-0.02346012"
"P9_M_01","Large-M","2","3","DG-DMOEA","DG-DMOEA","0.06722473","0.72308485","5.48307879","-0.02339685"
"P9_M_01","Large-M","2","4","DG-DMOEA","DG-DMOEA","0.06740964","0.72035758","5.49816061","-0.02333358"
"P9_M_01","Large-M","2","5","DG-DMOEA","DG-DMOEA","0.06759455","0.7176303","5.51324242","-0.0232703"
"P9_M_01","Large-M","2","6","DG-DMOEA","DG-DMOEA","0.06777945","0.71490303","5.52832424","-0.02320703"
"P9_M_01","Large-M","2","7","DG-DMOEA","DG-DMOEA","0.06796436","0.71217576","5.54340606","-0.02314376"
"P9_M_01","Large-M","2","8","DG-DMOEA","DG-DMOEA","0.06814927","0.70944848","5.55848788","-0.02308048"
"P9_M_01","Large-M","2","9","DG-DMOEA","DG-DMOEA","0.06833418","0.70672121","5.5735697","-0.02301721"
"P9_M_01","Large-M","2","10","DG-DMOEA","DG-DMOEA","0.06851909","0.70399394","5.58865152","-0.02295394"
"P9_M_01","Large-M","2","1","SET","SET","0.0797723","0.66923939","3.38218788","0.0212003"
"P9_M_01","Large-M","2","2","SET","SET","0.07999294","0.66651212","3.39154242","0.02125894"
"P9_M_01","Large-M","2","3","SET","SET","0.08021358","0.66378485","3.40089697","0.02131758"
"P9_M_01","Large-M","2","4","SET","SET","0.08043421","0.66105758","3.41025152","0.02137621"
"P9_M_01","Large-M","2","5","SET","SET","0.08065485","0.6583303","3.41960606","0.02143485"
"P9_M_01","Large-M","2","6","SET","SET","0.08087548","0.65560303","3.42896061","0.02149348"
"P9_M_01","Large-M","2","7","SET","SET","0.08109612","0.65287576","3.43831515","0.02155212"
"P9_M_01","Large-M","2","8","SET","SET","0.08131676","0.65014848","3.4476697","0.02161076"
"P9_M_01","Large-M","2","9","SET","SET","0.08153739","0.64742121","3.45702424","0.02166939"
"P9_M_01","Large-M","2","10","SET","SET","0.08175803","0.64469394","3.46637879","0.02172803"
"P9_M_01","Large-M","2","1","KTS-DMOEA","KTS-DMOEA","0.0731657","0.69433939","4.00340606","0.00838152"
"P9_M_01","Large-M","2","2","KTS-DMOEA","KTS-DMOEA","0.07336806","0.69161212","4.01447879","0.0084047"
"P9_M_01","Large-M","2","3","KTS-DMOEA","KTS-DMOEA","0.07357042","0.68888485","4.02555152","0.00842788"
"P9_M_01","Large-M","2","4","KTS-DMOEA","KTS-DMOEA","0.07377279","0.68615758","4.03662424","0.00845106"
"P9_M_01","Large-M","2","5","KTS-DMOEA","KTS-DMOEA","0.07397515","0.6834303","4.04769697","0.00847424"
"P9_M_01","Large-M","2","6","KTS-DMOEA","KTS-DMOEA","0.07417752","0.68070303","4.0587697","0.00849742"
"P9_M_01","Large-M","2","7","KTS-DMOEA","KTS-DMOEA","0.07437988","0.67797576","4.06984242","0.00852061"
"P9_M_01","Large-M","2","8","KTS-DMOEA","KTS-DMOEA","0.07458224","0.67524848","4.08091515","0.00854379"
"P9_M_01","Large-M","2","9","KTS-DMOEA","KTS-DMOEA","0.07478461","0.67252121","4.09198788","0.00856697"
"P9_M_01","Large-M","2","10","KTS-DMOEA","KTS-DMOEA","0.07498697","0.66979394","4.10306061","0.00859015"
"P9_M_01","Large-M","2","1","CBT","CBT","0.06803818","0.69793939","3.38218788","-0.04613424"
"P9_M_01","Large-M","2","2","CBT","CBT","0.06822636","0.69521212","3.39154242","-0.04601015"
"P9_M_01","Large-M","2","3","CBT","CBT","0.06841455","0.69248485","3.40089697","-0.04588606"
"P9_M_01","Large-M","2","4","CBT","CBT","0.06860273","0.68975758","3.41025152","-0.04576197"
"P9_M_01","Large-M","2","5","CBT","CBT","0.06879091","0.6870303","3.41960606","-0.04563788"
"P9_M_01","Large-M","2","6","CBT","CBT","0.06897909","0.68430303","3.42896061","-0.04551379"
"P9_M_01","Large-M","2","7","CBT","CBT","0.06916727","0.68157576","3.43831515","-0.0453897"
"P9_M_01","Large-M","2","8","CBT","CBT","0.06935545","0.67884848","3.4476697","-0.04526561"
"P9_M_01","Large-M","2","9","CBT","CBT","0.06954364","0.67612121","3.45702424","-0.04514152"
